,Unnamed: 0,duration1,duration0,duration3,duration2,apviewers2,apviewers3,apviewers0,apviewers1,program0,program1,program2,program3,airtime1,airtime0,papviewers3,airtime3,papviewers2,airtime2,papviewers1,papviewers0,paviewers0,paviewers1,paviewers2,paviewers3,episode1,episode0,episode3,episode2,aviewers3,aviewers2,aviewers1,aviewers0,network,inaduration,inaprogram,inaairtime,inaviewers,inpaviewers,inaepisode,inapprogram,inapduration,inpapviewers,inapviewers,inapairtime,inapepisode,outpaviewers,outaviewers,outaepisode,outaprogram,outaduration,outaairtime,outpapviewers,outapprogram,outapduration,outapairtime,outapepisode,outapviewers,slhimpressions,sl7hunduplicated_reach,slhfrequency,slafrequency,sl3ptotal_reach,blhconversion,slhduplicated_reach,slaptotal_reach,sl7aduplicated_reach,bl3hfrequency,slhtotal_reach,blptotal_reach,sl7apunduplicated_reach,sl7pduplicated_reach,sl3hfrequency,sl7pimpressions,bl3hcv_rate,bl7atotal_reach,sl3aduplicated_reach,blhunduplicated_reach,sl3himpressions,bl7aimpressions,blapimpressions,bl7aunduplicated_reach,slpconversion,slhcv_rate,sl7apduplicated_reach,bl3aconversion,sl7aimpressions,blpunduplicated_reach,bl3hunduplicated_reach,slpunduplicated_reach,bl7pimpressions,bl7pduplicated_reach,blacv_rate,bl7hunduplicated_reach,sl3pcv_rate,blapcv_rate,slptotal_reach,sl3hduplicated_reach,bl3aduplicated_reach,bl3himpressions,slapconversion,blhtotal_reach,blhimpressions,sl3pfrequency,slhconversion,bl7ptotal_reach,bl7hcv_rate,bl7hfrequency,slapfrequency,sl7punduplicated_reach,sl3pduplicated_reach,sl7apcv_rate,sl3hunduplicated_reach,bl7apunduplicated_reach,bl3ptotal_reach,sl7hfrequency,slapcv_rate,bl7hduplicated_reach,blaunduplicated_reach,sl3apduplicated_reach,bl3aunduplicated_reach,sl3aptotal_reach,blpfrequency,bl3atotal_reach,sl3apconversion,slpduplicated_reach,sl7afrequency,slatotal_reach,sl3afrequency,bl3afrequency,sl3punduplicated_reach,slaconversion,blapunduplicated_reach,bl3aptotal_reach,bl7acv_rate,sl7acv_rate,bl3pimpressions,blaconversion,sl7aptotal_reach,bl3pfrequency,blapduplicated_reach,bl3pduplicated_reach,sl3apcv_rate,bl3acv_rate,sl7apfrequency,sl7hcv_rate,blaimpressions,sl3aconversion,bl7himpressions,slpfrequency,sl3acv_rate,sl3pconversion,bl7htotal_reach,sl7himpressions,sl3atotal_reach,bl7hconversion,blaptotal_reach,slpcv_rate,sl7ptotal_reach,slapunduplicated_reach,blpconversion,blpcv_rate,bl3apconversion,bl3apfrequency,bl7aptotal_reach,sl7apimpressions,bl3hconversion,bl3pcv_rate,bl7apimpressions,sl7hconversion,bl7apduplicated_reach,sl3hcv_rate,bl7afrequency,sl3aunduplicated_reach,sl3pimpressions,blapconversion,bl7pconversion,sl3apimpressions,bl7pcv_rate,bl3apimpressions,bl3punduplicated_reach,bl7apcv_rate,sl7apconversion,bl3htotal_reach,slhunduplicated_reach,sl7pcv_rate,bl7pfrequency,bl3apduplicated_reach,slpimpressions,slaimpressions,blpduplicated_reach,blafrequency,blhduplicated_reach,bl7punduplicated_reach,bl3apcv_rate,sl7aconversion,blapfrequency,bl3pconversion,sl3hconversion,sladuplicated_reach,sl7pfrequency,sl3htotal_reach,bl7aconversion,blatotal_reach,sl7aunduplicated_reach,slapduplicated_reach,bl7apconversion,sl7atotal_reach,slacv_rate,bladuplicated_reach,bl3apunduplicated_reach,blpimpressions,bl7aduplicated_reach,bl3aimpressions,sl7htotal_reach,bl7apfrequency,sl7hduplicated_reach,blhcv_rate,blhfrequency,bl3hduplicated_reach,slapimpressions,sl3apfrequency,sl7pconversion,sl3apunduplicated_reach,sl3aimpressions,slaunduplicated_reach
73,73,0,182,0,0,0,0,642680,0,SUNDAY MOVIE IV,,,,0,2016-02-21 20:00:00,0,0,0,0,0,2.0987,1.4893,0,0,0,,G.I. JANE,,,0,0,0,1050466,LIFE,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,196195,81265,1.31,1.33,190394,0,70704,43496,33710,0,150274,0,25318,60001,1.31,255209,0,0,33710,0,208207,0,0,0,0,0.0081,19088,0,111040,0,0,125308,0,0,0,0,0,0,176576,78135,0,0,0,0,0,1.34,1211,0,0,0,1.35,130648,60001,0,81265,0,0,1.31,0,0,0,19088,0,44151,0,0,0,51268,1.33,72318,1.33,0,130393,0,0,0,0,0,0,0,44406,0,0,0,0,0,1.34,0.0076,0,0,0,1.34,0,0,0,208561,82981,0,0,0,190649,24408,0,0,0,0,0,59712,0,0,0,1211,0,0.0076,0,49271,254869,0,0,59372,0,0,0,0,0,0,79570,0,0,0,236110,96395,0,0,0,0,0,0,0,0,1211,27611,1.34,159400,0,0,49526,19088,0,83236,0,0,0,0,0,0,159673,0,78408,0,0,0,58507,1.34,0,25063,110700,44707
74,74,0,120,0,0,0,0,263264,0,MOVIE,,,,0,2016-02-21 20:00:00,0,0,0,0,0,0.8597,0.7292,0,0,0,,STATIC,,,0,0,0,514321,LIFEMOV,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,172915,33826,1.45,1.43,139524,0,86104,23885,31373,0,119014,0,10426,83207,1.45,202458,0,0,31373,0,177482,0,0,0,2124,0.0206,13654,0,76983,0,0,56229,0,0,0,0,0.0181,0,135562,88195,0,0,983,0,0,1.45,2451,0,0,0,1.43,56317,83207,0.0489,33826,0,0,1.45,0.0412,0,0,13654,0,24080,0,0,1178,79333,1.43,51747,1.43,0,56317,983,0,0,0,0.0219,0,0,24080,0,0,0,0.0489,0,1.43,0.0248,0,1178,0,1.45,0.0219,2527,0,177482,53822,0,0,0.0157,139524,10231,0,0,0,0,0,34490,0,0,0,3031,0,0.0217,0,22449,202458,0,0,34490,0,0,0,0,1178,0,32910,0.0207,0,0,196422,74207,0,0,0,0,0,1178,0,0,2653,28328,1.45,122021,0,0,22449,13654,0,53822,0.019,0,0,0,0,0,122021,0,88195,0,0,0,34229,1.43,2892,10426,76983,23419
75,75,60,30,0,0,0,0,13368,14305,UNTUCKED 4,RUPAULS DRAG RACE 5,,,2016-02-21 21:30:00,2016-02-21 21:00:00,0,0,0,0,0.0467,0.0437,0.0434,0.1043,0,0,512,411,,,0,0,73538,30615,LOGO,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,272170,147504,1.24,1.36,275303,0,85381,106580,43049,0,220190,0,88282,73331,1.37,409920,0,0,43049,0,301677,0,0,0,0,0,18298,0,231735,0,0,197270,0,0,0,0,0,0,270118,87902,0,0,0,0,0,1.37,0,0,0,0,1.36,217803,73331,0,132288,0,0,1.41,0,0,0,18298,0,106580,0,0,0,72848,1.54,150908,1.54,0,201972,0,0,0,0,0,0,0,106580,0,0,0,0,0,1.36,0,0,0,0,1.28,0,0,0,332336,150908,0,0,0,291134,88282,0,0,0,0,0,144591,0,0,0,0,0,0,0,107859,376812,0,0,144591,0,0,0,0,0,0,134809,0,0,0,345165,205606,0,0,0,0,0,0,0,0,0,43049,1.41,220190,0,0,107859,18298,0,150908,0,0,0,0,0,0,235406,0,87902,0,0,0,144591,1.36,0,88282,231735,107859
76,76,7,113,0,0,0,0,22085,12818,ENDERS GAME,BREAK,,,2016-02-21 21:53:00,2016-02-21 20:00:00,0,0,0,0,0.0419,0.0721,0.1362,0.0665,0,0,,ENDERS GAME,,,0,0,46931,96085,MAX,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,77,30,90,0,0,0,0,163868,93625,COLUMBO 8P,TWILIGHT ZONE SU OTO,,,2016-02-21 21:30:00,2016-02-21 20:00:00,0,0,0,0,0.3057,0.5351,0.4355,0.2452,0,0,,,,,0,0,172965,307176,MET,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,78,0,60,0,0,0,0,0,0,TOP 100 RIGHT NOW,,,,0,2016-02-21 21:00:00,0,0,0,0,0,0,0.0084,0,0,0,,2015 TOP 100 60-41 9P,,,0,0,0,5944,MLB,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,22698,3853,1.71,2.27,11676,0,9448,1639,0,0,13301,0,1639,3169,1.71,21139,0,0,0,0,22698,0,0,0,0,0,0,0,13888,0,0,8507,0,0,0,0,0,0,11676,9448,0,0,0,0,0,1.81,0,0,0,0,2.23,8507,3169,0,3853,0,0,1.71,0,0,0,0,0,1639,0,0,0,3169,2.27,6108,2.27,0,8507,0,0,0,0,0,0,0,1639,0,0,0,0,0,2.23,0,0,0,0,1.81,0,0,0,22698,6108,0,0,0,11676,1639,0,0,0,0,0,3661,0,0,0,0,0,0,0,6108,21139,0,0,3661,0,0,0,0,0,0,3853,0,0,0,21139,13888,0,0,0,0,0,0,0,0,0,0,1.81,13301,0,0,6108,0,0,6108,0,0,0,0,0,0,13301,0,9448,0,0,0,3661,2.23,0,1639,13888,6108
79,79,0,60,0,0,0,0,93864,0,MSNBC INVESTIGATES,,,,0,2016-02-21 21:00:00,0,0,0,0,0,0.3065,0.3463,0,0,0,,LCKDUP ABRD:BCKSTABD/THAILND-MNMI0461H,,,0,0,0,244292,MSNBC,60,MSNBC SPECIAL,8:00:00 PM,18254,4.06,CAUGHT/CAM:ARMED AND DANGEROUS-MNMS0513H,MSNBC SPECIAL,60,8.954,18254,8:00:00 PM,CAUGHT/CAM:ARMED AND DANGEROUS-MNMS0513H,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,80,35,35,0,0,0,0,135063,142300,RIDICULOUSNESS SSN5,RIDICULOUSNESS SSN6,,,2016-02-21 21:30:00,2016-02-21 20:55:00,0,0,0,0,0.4647,0.4411,0.5742,0.5908,0,0,RIDICULOU 0606,RIDICULOU 0516,,,0,0,416732,404995,MTV,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,94927,22998,1.46,1.34,99450,0,43610,9874,12312,0,65179,0,9222,40190,1.44,144783,0,0,12312,0,101633,0,0,0,0,0.0247,2443,0,39283,0,0,55674,0,0,0,0,0,0,91857,47381,0,0,0,0,0,1.46,1608,0,0,0,1.35,59260,40190,0,22998,0,0,1.44,0,0,0,2443,0,11665,0,0,0,36183,1.34,24826,1.34,0,59260,0,0,0,0,0,0,0,11665,0,0,0,0,0,1.35,0.0468,0,0,0,1.46,0,0,0,101633,29372,0,0,0,99450,9222,0,0,0,0,0,15696,0,0,0,3294,0,0.0468,0,17060,144783,0,0,15696,0,0,0,0,0,0,21569,0,0,0,134532,33212,0,0,0,0,0,0,0,0,3294,8785,1.46,70379,0,0,17060,652,0,29372,0,0,0,0,0,0,70379,0,47381,0,0,0,13321,1.35,0,9222,39283,16041
81,81,30,30,0,0,0,0,108265,78269,MARTIN,MARTIN,,,2016-02-21 21:30:00,2016-02-21 21:00:00,0,0,0,0,0.2556,0.3535,0.2854,0.2307,0,0,MARTIN- 211,MARTIN- 210,,,0,0,162697,201289,MTV2,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,624944,281485,1.36,1.21,612692,0,175485,108406,78050,0,461174,0,72218,161441,1.35,817429,0,0,78050,0,628234,0,0,0,1979,0.0045,36188,0,290476,0,0,441361,0,0,0,0,0.0032,0,596143,182923,0,0,0,0,0,1.33,2057,0,0,0,1.15,451251,161441,0,281485,0,0,1.35,0,0,0,36188,0,108406,0,0,0,154782,1.21,233977,1.21,0,451251,1979,0,0,0,0.0082,0,0,108406,0,0,0,0,0,1.15,0.0255,0,1979,0,1.34,0.0082,1979,0,628234,240662,0,0,0.0033,612692,72218,0,0,0,0,0,124901,0,0,0,11842,0,0.0255,0,162612,817429,0,0,124901,0,0,0,0,0,0,285689,0.0032,0,0,799863,283456,0,0,0,0,0,1979,0,0,11842,74566,1.33,464408,0,0,162612,36188,0,240662,0.0085,0,0,0,0,0,464408,0,182923,0,0,0,124901,1.15,1979,72218,290476,159411
82,82,0,60,0,0,0,0,0,0,PALABRA DE LADRON,,,,0,2016-02-21 21:00:00,0,0,0,0,0,0,0.0658,0,0,0,,,,,0,0,0,46415,MUNDOFOX,0,,0,0,0,,,0,0,0,0,,1.6677,7291,,CENTRAL FOX EN MUNDOFOX,60,10:00:00 PM,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,83,0,60,0,0,0,0,308503,0,WICKED TUNA,,,,0,2016-02-21 21:00:00,0,0,0,0,0,1.0074,1.0125,0,0,0,,BLUEFIN BEATDOWN,,,0,0,0,714181,NATGEO,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,21414,0,0,0,1.15,0,1685980,0,0,0,0,0.0172,918213,0,781955,0,1057314,525135,650829,0,0,0,24551,0,1205522,800691,0,2015353,513995,0.0242,800691,0,0.045,0,0,267384,1643640,0,1359172,1565963,0,0,1749346,0.0199,1.15,0,0,0,0,0,353236,1749346,0,0,623657,624708,0,650829,0,1.15,918213,0,0,0,0,0,1.15,0,0,347388,480821,0.0267,0,2015353,21235,0,1.15,124351,513995,0,0.0267,0,0,997117,0,1643640,0,0,0,1424348,0,0,28394,471739,0,0,0,21235,0.0126,21235,1.13,480821,0,24502,0.014,541451,0,127585,0,1.15,0,0,21235,32524,0,0.0186,541451,1235351,0.0442,0,1424348,0,0,1.15,127585,0,0,480458,1.14,577217,1235351,0.0442,0,1.11,24551,0,0,0,0,24551,875700,0,0,21235,0,0,250992,353236,1933482,267384,1057314,0,1.13,0,0.0158,1.15,623657,0,0,0,0,0,0
84,84,0,60,0,0,0,0,61829,0,SECRET LIFE OF ELEPHANTS,,,,0,2016-02-21 21:00:00,0,0,0,0,0,0.2019,0.22,0,0,0,,TRIAL BY FIRE,,,0,0,0,155192,NATGEOWILD,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,3556,903,1.29,1.34,2837,0,1863,407,407,0,2766,0,0,1934,1.29,3716,0,0,407,0,3556,0,0,0,0,0,407,0,544,0,0,903,0,0,0,0,0,0,2837,1863,0,0,0,0,0,1.31,0,0,0,0,1.34,903,1934,0,903,0,0,1.29,0,0,0,407,0,407,0,0,0,1934,1.34,407,1.34,0,903,0,0,0,0,0,0,0,407,0,0,0,0,0,1.34,0,0,0,0,1.31,0,0,0,3556,407,0,0,0,2837,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,3716,0,0,544,0,0,0,0,0,0,903,0,0,0,3716,544,0,0,0,0,0,0,0,0,0,407,1.31,2766,0,0,0,407,0,407,0,0,0,0,0,0,2766,0,1863,0,0,0,544,1.34,0,0,544,0
85,85,0,121,0,0,0,0,65631,0,NBA GAMETIME LIVE,,,,0,2016-02-21 20:59:00,0,0,0,0,0,0.2143,0.2204,0,0,0,,NBA GAMETIME LIVE 2,,,0,0,0,155494,NBA,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,12297,5148,1.29,1.35,10237,0,5311,2481,979,0,9561,0,1502,2253,1.29,13660,0,0,979,0,13451,0,0,0,0,0,979,0,6172,0,0,7052,0,0,0,0,0,0,9305,5311,0,0,0,0,0,1.33,0,0,0,0,1.36,7984,2253,0,5148,0,0,1.29,0,0,0,979,0,2481,0,0,0,2253,1.35,3649,1.35,0,7984,0,0,0,0,0,0,0,2481,0,0,0,0,0,1.36,0,0,0,0,1.33,0,0,0,13451,4581,0,0,0,10237,1502,0,0,0,0,0,3374,0,0,0,0,0,0,0,3602,13660,0,0,3374,0,0,0,0,0,0,4250,0,0,0,12404,4917,0,0,0,0,0,0,0,0,0,979,1.33,10459,0,0,3602,979,0,4581,0,0,0,0,0,0,10459,0,5311,0,0,0,3374,1.36,0,1502,6172,2670
86,86,0,120,0,0,0,0,1486825,0,DATELINE-SUN,,,,0,2016-02-21 21:00:00,0,0,0,0,0,4.8553,4.2711,0,0,0,,,,,0,0,0,3012626,NBC,120,VOICE-SUN,7:00:00 PM,20237,4.501,,VOICE-SUN,120,8.4184,17162,7:00:00 PM,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,87,0,161,0,0,0,0,144095,0,NHL REGULAR SEASON  L,,,,0,2016-02-21 20:03:00,0,0,0,0,0,0.4706,0.5167,0,0,0,,ANAHEIM/DALLAS,,,0,0,0,364480,NBCSN,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,80626,38399,1.31,1.34,85660,0,25142,27653,7246,0,61723,0,23477,16041,1.31,115813,0,0,7246,0,83306,0,0,0,3769,0.0366,4620,0,65879,0,0,68080,0,0,0,0,0.044,0,84121,25142,0,0,1669,0,0,1.35,2259,0,0,0,1.34,69619,16041,0.0594,38399,0,0,1.31,0.0604,0,0,4620,0,28097,0,0,1669,16041,1.34,48454,1.34,0,69619,3769,0,0,0,0.0766,0,0,28097,0,0,0,0.0594,0,1.34,0.0356,0,3769,0,1.35,0.0766,3769,0,83306,49188,0,0,0.0448,85660,23033,0,0,0,0,0,37610,0,0,0,2259,0,0.0356,0,41942,115813,0,0,37610,0,0,0,0,1669,0,36581,0.044,0,0,113435,64903,0,0,0,0,0,3769,0,0,2259,7246,1.35,63541,0,0,41942,4620,0,49188,0.0778,0,0,0,0,0,63541,0,25142,0,0,0,37017,1.34,3769,23477,65879,41208
88,88,0,60,0,0,0,0,120183,0,FOOTBALL LIFE,,,,0,2016-02-21 21:00:00,0,0,0,0,0,0.3925,0.2921,0,0,0,,LYLE ALZADO,,,0,0,0,206017,NFL,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,34065,9904,1.33,1.42,23584,0,15493,2787,9190,0,25674,0,574,15360,1.33,32428,0,0,9190,0,34585,0,0,0,0,0,2213,0,19448,0,0,8224,0,0,0,0,0,0,23183,16175,0,0,0,0,0,1.38,0,0,0,0,1.45,8224,15360,0,9904,0,0,1.33,0,0,0,2213,0,2787,0,0,0,14959,1.42,13328,1.42,0,8224,0,0,0,0,0,0,0,2787,0,0,0,0,0,1.45,0,0,0,0,1.38,0,0,0,34585,13728,0,0,0,23584,574,0,0,0,0,0,4038,0,0,0,0,0,0,0,4538,32428,0,0,4038,0,0,0,0,0,0,10181,0,0,0,31909,18929,0,0,0,0,0,0,0,0,0,8789,1.38,26079,0,0,4538,2213,0,13728,0,0,0,0,0,0,26079,0,16175,0,0,0,4038,1.45,0,574,19448,4539
89,89,0,60,0,0,0,0,0,0,ALERTA AEROPUERTO,,,,0,2016-02-21 21:00:00,0,0,0,0,0,0,0.0812,0,0,0,,EPISODIO 4,,,0,0,0,57284,NGM,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90,30,30,0,0,0,0,194715,157277,FULL HOUSE,FULL HOUSE,,,2016-02-21 21:30:00,2016-02-21 21:00:00,0,0,0,0,0.5136,0.6359,0.4762,0.5045,0,0,159 - THE TEST,158 - IS IT TRUE ABOUT STEPHANIE,,,0,0,355873,335913,NICK,30,FULL HOUSE,8:30:00 PM,2104,0.468,157 - THE PERFECT COUPLE,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,91,30,30,0,0,0,0,47634,52104,PAW PATROL,PAW PATROL,,,2016-02-21 21:30:00,2016-02-21 21:00:00,0,0,0,0,0.1701,0.1556,0.1384,0.152,0,0,115-PUPS SAVE A HOEDOWN/PUPS SAVE ALEX,121-PUPS SAVE A BAT/PUPS SAVE A TOOF,,,0,0,107181,97592,NICKJR,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,92,30,30,0,0,0,0,18723,17749,TEENAGE MUTAN NINJA TRT12,TEENAGE MUTAN NINJA TRT12,,,2016-02-21 21:30:00,2016-02-21 21:00:00,0,0,0,0,0.058,0.0611,0.165,0.1495,0,0,202-FOLLOW THE LEADER,201-THE MUTATION SITUATION,,,0,0,105463,116366,NICKTOON,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,93,0,180,0,0,0,0,51361,0,"BODYGUARD, THE",,,,0,2016-02-21 20:00:00,0,0,0,0,0,0.1677,0.1908,0,0,0,,"BODYGUARD, THE",,,0,0,0,134581,OVATION,0,,0,0,0,,,0,0,0,0,,0,0,,,0,0,0,,0,0,,0,52178,32784,1.45,1.34,67907,0,16874,11751,9913,0,35942,0,8359,26645,1.44,101561,0,0,9913,0,72947,0,0,0,0,0,7606,0,38570,0,0,23969,0,0,0,0,0,0,46587,21264,0,0,0,0,0,1.44,0,0,0,0,1.34,44418,26645,0,29485,0,0,1.43,0,0,0,7606,0,13932,0,0,0,22618,1.36,20485,1.36,0,41262,0,0,0,0,0,0,0,15965,0,0,0,0,0,1.33,0,0,0,0,1.45,0,0,0,77159,26407,0,0,0,71063,4145,0,0,0,0,0,21306,0,0,0,0,0,0,0,16494,97458,0,0,18650,0,0,0,0,0,0,19068,0,0,0,67733,27514,0,0,0,0,0,0,0,0,0,9678,1.43,50749,0,0,18526,7606,0,28439,0,0,0,0,0,0,54048,0,21264,0,0,0,15770,1.34,0,6326,35914,10807
